,Investigation Type,Event Date,Location,Country,Airport Name,Injury Severity,Aircraft Damage,Make,Model,Amateur Built,Number Of Engines,Engine Type,Purpose Of Flight,Total Fatal Injuries,Total Serious Injuries,Total Minor Injuries,Total Uninjured,Weather Condition,Broad Phase Of Flight,Total Passengers,Make-Model
1239,Accident,1982-05-17,"WEST POINT, VA",United States,WEST POINT VIRGINIA,Fatal,Destroyed,Cessna,188,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Maneuvering,1.0,Cessna 188
1254,Accident,1982-05-18,"SALT LAKE CITY, UT",United States,SALT LAKE CITY INT'L,Fatal,Substantial,Cessna,T210L,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Standing,1.0,Cessna T210L
1267,Accident,1982-05-19,"PINE BLUFF, AR",United States,MYHAND,Fatal,Substantial,Grumman,G-164A,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Landing,1.0,Grumman G-164A
1269,Accident,1982-05-20,"HOLLY SPRINGS, SC",United States,Unknown,Fatal,Destroyed,Cessna,T210M,No,1.0,Reciprocating,Business,2.0,0.0,0.0,0.0,VMC,Cruise,2.0,Cessna T210M
1271,Accident,1982-05-20,"SALEM, MO",United States,Unknown,Fatal,Substantial,Piper,PA-25-235,No,1.0,Reciprocating,Ferry,0.0,0.0,0.0,1.0,VMC,Landing,1.0,Piper PA-25-235
1285,Accident,1982-05-21,"SALINA, KS",United States,SALINA MUNI,Fatal,Substantial,Piper,PA-31P,No,2.0,Reciprocating,Executive/corporate,0.0,0.0,0.0,3.0,VMC,Takeoff,3.0,Piper PA-31P
1290,Accident,1982-05-21,"NORTHWOOD, ND",United States,VINCE AIRPORT,Fatal,Substantial,Boeing,A75N1,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Maneuvering,1.0,Boeing A75N1
1303,Accident,1982-05-22,"ROCHE HARBOR, WA",United States,ROCHE HARBOR,Fatal,Substantial,Bellanca,7ECA,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,2.0,VMC,Landing,2.0,Bellanca 7ECA
1306,Incident,1982-05-23,"CHARLOTTE, NC",United States,CHARLOTTE DOUGLAS,Incident,Minor,Cessna,404,No,2.0,Reciprocating,Unknown,0.0,0.0,0.0,2.0,VMC,Landing,2.0,Cessna 404
1316,Accident,1982-05-24,"ALPHA, FL",United States,COUNTY LINE AIRPORT,Fatal,Destroyed,Cessna,188,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Takeoff,1.0,Cessna 188
1328,Accident,1982-05-25,"FARMINGDALE, NY",United States,REPUBLIC,Fatal,Substantial,Beech,B95,No,2.0,Reciprocating,Ferry,0.0,0.0,0.0,2.0,IMC,Landing,2.0,Beech B95
1330,Accident,1982-05-25,"PRICE, UT",United States,Unknown,Fatal,Substantial,Cessna,206,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Landing,1.0,Cessna 206
1331,Accident,1982-05-25,"EVANSVILLE, IN",United States,EVANSVILLE DRESS REGIONAL,Fatal,Substantial,Cessna,310R,No,2.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,Landing,2.0,Cessna 310R
1333,Accident,1982-05-25,"HOLLAND, MI",United States,TULIP CITY,Fatal,Substantial,Cessna,310R,No,2.0,Reciprocating,Unknown,0.0,0.0,0.0,6.0,VMC,Landing,6.0,Cessna 310R
1338,Accident,1982-05-26,"RED HOOK, NY",United States,SKY PARK,Fatal,Substantial,Piper,PA-22-160,No,1.0,Reciprocating,Ferry,0.0,0.0,0.0,2.0,VMC,Landing,2.0,Piper PA-22-160
1339,Accident,1982-05-26,"OAK GROVE, LA",United States,HEBER COSTELLO,Fatal,Substantial,Beech,58,No,2.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Landing,1.0,Beech 58
1344,Accident,1982-05-27,"LABELLE, FL",United States,ENGLISH FIELD,Fatal,Destroyed,Cessna,172RG,No,1.0,Reciprocating,Unknown,0.0,0.0,3.0,0.0,VMC,Takeoff,3.0,Cessna 172RG
1357,Accident,1982-05-27,"SPRINGFIELD, IL",United States,SPRINGFIELD CAPITAL,Fatal,Substantial,Piper,PA-34,No,2.0,Reciprocating,Business,0.0,0.0,0.0,5.0,VMC,Taxi,5.0,Piper PA-34
1358,Accident,1982-05-27,"FREDERICK, MD",United States,Unknown,Fatal,Substantial,Grumman,G-164A,No,1.0,Reciprocating,Unknown,1.0,0.0,1.0,0.0,VMC,Cruise,2.0,Grumman G-164A
1359,Accident,1982-05-27,"OUZINKIE, AK",United States,OUZINKIE SEAPLANE BASE,Fatal,Substantial,Cessna,U206,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Approach,1.0,Cessna U206
1385,Accident,1982-05-29,"PELL CITY, AL",United States,Unknown,Fatal,Substantial,Piper,PA-38,No,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,Cruise,2.0,Piper PA-38
1392,Accident,1982-05-30,"LAKE CITY, AR",United States,Unknown,Fatal,Destroyed,Aero Commander,S2R,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Takeoff,1.0,Aero Commander S2R
1415,Accident,1982-05-31,"MURDO, SD",United States,MURDO,Fatal,Substantial,Grumman,G-164,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Maneuvering,1.0,Grumman G-164
1434,Accident,1982-06-02,"WINONA, MS",United States,WINONA MONT CTY AIRPORT,Fatal,Substantial,Cessna,182P,No,1.0,Reciprocating,Business,0.0,1.0,0.0,0.0,VMC,Takeoff,1.0,Cessna 182P
1441,Accident,1982-06-03,"WHITE LAKE, NY",United States,Unknown,Fatal,Substantial,Cessna,A188B,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Cruise,1.0,Cessna A188B
1442,Accident,1982-06-03,"JAYTON, TX",United States,PRIVATE AG STRIP,Fatal,Substantial,Piper,PA-25-235,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Taxi,1.0,Piper PA-25-235
1444,Accident,1982-06-03,ARECIBO,Puerto Rico,Unknown,Fatal,Substantial,Cessna,182K,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Descent,1.0,Cessna 182K
1463,Accident,1982-06-05,"HOUSTON, TX",United States,Unknown,Fatal,Substantial,Piper,PA-32,No,1.0,Reciprocating,Unknown,1.0,0.0,0.0,0.0,VMC,Unknown,1.0,Piper PA-32
1465,Accident,1982-06-06,"ST. PETERSBURG, FL",United States,CLEARWATER INTL,Fatal,Destroyed,Douglas,DC-3C,No,2.0,Reciprocating,Unknown,0.0,5.0,0.0,0.0,VMC,Takeoff,5.0,Douglas DC-3C
1472,Accident,1982-06-06,"LAFAYETTE, LA",United States,Unknown,Fatal,Substantial,Cessna,A185E,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Landing,1.0,Cessna A185E
1476,Accident,1982-06-06,"MONROEVILLE, AL",United States,MONROE COUNTY,Fatal,Substantial,Cessna,150F,No,2.0,Reciprocating,Ferry,0.0,0.0,0.0,1.0,VMC,Landing,1.0,Cessna 150F
1479,Accident,1982-06-07,"BRINKLEY, AR",United States,PRIVATE AG STRIP,Fatal,Destroyed,Beech,C23,No,1.0,Reciprocating,Business,0.0,0.0,0.0,3.0,VMC,Takeoff,3.0,Beech C23
1480,Accident,1982-06-07,"THOMASVILLE, GA",United States,Unknown,Fatal,Destroyed,Cessna,172M,No,1.0,Reciprocating,Unknown,2.0,0.0,0.0,0.0,VMC,Maneuvering,2.0,Cessna 172M
1486,Accident,1982-06-07,"COLUSA, CA",United States,TERRELL FARMS,Fatal,Substantial,Piper,PA-18,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,2.0,VMC,Landing,2.0,Piper PA-18
1487,Accident,1982-06-07,"TRANSYLVANIA, LA",United States,PRISON FARM,Fatal,Substantial,Cessna,T188C,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Landing,1.0,Cessna T188C
1492,Accident,1982-06-08,"BONO, AR",United States,Unknown,Fatal,Destroyed,Grumman,G164B,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Takeoff,1.0,Grumman G164B
1501,Accident,1982-06-08,"OXFORD, MS",United States,Unknown,Fatal,Substantial,Piper,PA-38-112,No,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,Landing,2.0,Piper PA-38-112
1502,Accident,1982-06-08,"HALLOCK, MN",United States,Unknown,Fatal,Substantial,Cessna,188B,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Landing,1.0,Cessna 188B
1507,Accident,1982-06-09,"GRAYLING, AK",United States,GRAYLING,Fatal,Substantial,Cessna,402B,No,2.0,Reciprocating,Business,0.0,0.0,0.0,3.0,VMC,Landing,3.0,Cessna 402B
1514,Accident,1982-06-11,"EGAN, LA",United States,Unknown,Fatal,Destroyed,Grumman,G-164A,No,1.0,Reciprocating,Unknown,0.0,1.0,0.0,0.0,VMC,Takeoff,1.0,Grumman G-164A
1518,Accident,1982-06-11,"DANVERS, MA",United States,BEVERLY AIRPORT,Fatal,Substantial,Aeronca,7AC,No,1.0,Reciprocating,Ferry,0.0,0.0,1.0,0.0,VMC,Takeoff,1.0,Aeronca 7AC
1524,Accident,1982-06-11,"CENTRAL, UT",United States,Unknown,Fatal,Substantial,Cessna,188B,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Landing,1.0,Cessna 188B
1525,Accident,1982-06-11,"ANCHORAGE, AK",United States,SAND LAKE,Fatal,Substantial,Piper,PA-18,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Maneuvering,1.0,Piper PA-18
1539,Accident,1982-06-12,"MILFORD, IA",United States,Unknown,Fatal,Substantial,Cessna,182B,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Go-around,1.0,Cessna 182B
1564,Accident,1982-06-14,"LAKEWOOD, AR",United States,FAVER AIRSTRIP,Fatal,Substantial,Weatherly,201C,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Takeoff,1.0,Weatherly 201C
1565,Accident,1982-06-14,"GREENBUSH, MN",United States,GREENBUSH,Fatal,Substantial,Cessna,A188B,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Takeoff,1.0,Cessna A188B
1568,Accident,1982-06-15,"HARTSHORNE, OK",United States,Unknown,Fatal,Destroyed,Piper,PA-32R-301,No,1.0,Reciprocating,Business,3.0,0.0,0.0,0.0,IMC,Cruise,3.0,Piper PA-32R-301
1570,Accident,1982-06-15,"MYRTLE BEACH, SC",United States,Unknown,Fatal,Destroyed,Beech,A36,No,1.0,Reciprocating,Unknown,0.0,0.0,1.0,0.0,VMC,Descent,1.0,Beech A36
1573,Accident,1982-06-15,"RACINE, WI",United States,HORLICK-RACINE,Fatal,Substantial,Cessna,421,No,2.0,Reciprocating,Business,0.0,0.0,0.0,2.0,IMC,Approach,2.0,Cessna 421
1576,Accident,1982-06-16,"ROCHE HARBOR, WA",United States,ROCHE HARBOR,Fatal,Destroyed,Piper,PA-28-180,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,3.0,VMC,Landing,3.0,Piper PA-28-180
1588,Accident,1982-06-17,"CHARLEVOIX, MI",United States,Unknown,Fatal,Destroyed,Piper,PA-32,No,1.0,Reciprocating,Business,2.0,0.0,0.0,0.0,IMC,Takeoff,2.0,Piper PA-32
1598,Accident,1982-06-17,"NEAR EKWOK, AK",United States,EKWOK,Fatal,Substantial,Piper,PA-32-300,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,4.0,VMC,Cruise,4.0,Piper PA-32-300
1610,Accident,1982-06-18,"NORTH MYRTLE BE, SC",United States,GRAND STRAND,Fatal,Substantial,Cessna,402C,No,2.0,Reciprocating,Executive/corporate,0.0,0.0,0.0,4.0,IMC,Landing,4.0,Cessna 402C
1611,Accident,1982-06-18,"BEEDEVILLE, AR",United States,Unknown,Fatal,Substantial,Grumman,G164B,No,1.0,Reciprocating,Unknown,0.0,0.0,1.0,0.0,VMC,Takeoff,1.0,Grumman G164B
1649,Accident,1982-06-20,"SANDY HOOK BEAC, NJ",United States,Unknown,Fatal,Substantial,Piper,PA-18-150,No,1.0,Reciprocating,Unknown,0.0,1.0,0.0,0.0,VMC,Cruise,1.0,Piper PA-18-150
1651,Accident,1982-06-21,"LAKELAND, FL",United States,LAKELAND MUNICIPAL,Fatal,Destroyed,Aero Commander,S2R,No,1.0,Reciprocating,Ferry,1.0,0.0,0.0,0.0,VMC,Takeoff,1.0,Aero Commander S2R
1652,Accident,1982-06-21,"NEAR HORSESHOE, FL",United States,Unknown,Fatal,Destroyed,Cessna,310,No,2.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Cruise,1.0,Cessna 310
1655,Accident,1982-06-21,"ONTARIO, CA",United States,Unknown,Fatal,Destroyed,Beech,95-C55,No,2.0,Reciprocating,Business,0.0,2.0,0.0,0.0,VMC,Descent,2.0,Beech 95-C55
1656,Accident,1982-06-21,"JAMUL, CA",United States,Unknown,Fatal,Destroyed,Cessna,P210N,No,1.0,Reciprocating,Unknown,1.0,0.0,0.0,0.0,IMC,Approach,1.0,Cessna P210N
1665,Accident,1982-06-21,"GRANTS, NM",United States,GRANTS/MILAM,Fatal,Substantial,Piper,PA-32-300,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Landing,1.0,Piper PA-32-300
1667,Accident,1982-06-21,"NEAR RAPELJE, MT",United States,COUNTY ROAD #306,Fatal,Substantial,Weatherly,201C,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Landing,1.0,Weatherly 201C
1676,Accident,1982-06-22,"IMPERIAL, CA",United States,FORRESTER & NORTHINGTON,Fatal,Substantial,Piper,PA-36-285,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Takeoff,1.0,Piper PA-36-285
1677,Accident,1982-06-22,"JENNINGS, LA",United States,Unknown,Fatal,Substantial,Grumman,G-164A,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Cruise,1.0,Grumman G-164A
1690,Accident,1982-06-23,"HOLLYGROVE, AR",United States,Unknown,Fatal,Substantial,Callair,A-9,No,1.0,Reciprocating,Unknown,0.0,0.0,1.0,0.0,VMC,Takeoff,1.0,Callair A-9
1706,Accident,1982-06-25,"25NM SW SANTA R, MT",United States,Unknown,Fatal,Substantial,Cessna,188,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Approach,1.0,Cessna 188
1707,Accident,1982-06-25,"LAMAR, CO",United States,Unknown,Fatal,Substantial,Grumman,G-164,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Landing,1.0,Grumman G-164
1719,Accident,1982-06-26,"BELLE CHASSE, LA",United States,SOUTHERN SEAPLANE,Fatal,Substantial,Piper,PA-32-260,No,1.0,Reciprocating,Business,1.0,2.0,0.0,0.0,VMC,Takeoff,3.0,Piper PA-32-260
1724,Accident,1982-06-26,"JACUMBA, CA",United States,JACUMBA,Fatal,Substantial,Bellanca,8GCBC,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Taxi,1.0,Bellanca 8GCBC
1727,Accident,1982-06-27,"SALISBURY, MA",United States,Unknown,Fatal,Destroyed,Callair,A-9,No,1.0,Reciprocating,Unknown,0.0,1.0,0.0,0.0,VMC,Approach,1.0,Callair A-9
1728,Accident,1982-06-27,"LARCHMONT, NY",United States,Unknown,Fatal,Destroyed,Cessna,177,No,1.0,Reciprocating,Unknown,3.0,0.0,0.0,0.0,VMC,Maneuvering,3.0,Cessna 177
1746,Accident,1982-06-28,"FIRESTONE, CO",United States,FREDRICK-FIRESTONE,Fatal,Substantial,Aero Commander,100,No,1.0,Reciprocating,Ferry,0.0,0.0,0.0,1.0,VMC,Landing,1.0,Aero Commander 100
1749,Accident,1982-06-28,"BENNINGTON, VT",United States,BENNINGTON STATE,Fatal,Substantial,Piper,PA-31,No,2.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Approach,1.0,Piper PA-31
1755,Accident,1982-06-29,"SCOOBA, MS",United States,Unknown,Fatal,Substantial,Cessna,185,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Climb,1.0,Cessna 185
1756,Accident,1982-06-29,"GLACIER BAY, AK",United States,Unknown,Fatal,Substantial,Piper,PA-32-300,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,5.0,VMC,Cruise,5.0,Piper PA-32-300
1763,Accident,1982-06-30,"LUBBOCK, TX",United States,LUBBOCK INTERNATIONAL,Fatal,Substantial,Beech,E18S,No,2.0,Reciprocating,Unknown,0.0,0.0,1.0,0.0,VMC,Landing,1.0,Beech E18S
1764,Accident,1982-06-30,"LAS ANIMAS, CO",United States,LAS ANIMAS CITY & COUNTY,Fatal,Substantial,Cessna,340,No,2.0,Turbo Prop,Unknown,0.0,0.0,0.0,4.0,VMC,Approach,4.0,Cessna 340
